image,height,width,type,original_dataset,scenario,airport,runway,time_to_landing,weather,night,time,slant_distance,along_track_distance,height_above_runway,lateral_path_angle,vertical_path_angle,yaw,pitch,roll,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,watermark_height,image_name,detected
images/DAAS_9_35_23.jpeg,2048,2448,earth_studio,LARD_test_synth,DAAS_9_35,DAAS,9,,,,2020-05-01 14:00:01,0.41,0.41,147.68,-0.87,2.43,89.07158128041786,85.93249250155104,2.687364118829445,1046,1135,1003,1138,926,1302,723,1312,300.0,DAAS_9_35_23.jpeg,True
images/DAAS_9_35_24.jpeg,2048,2448,earth_studio,LARD_test_synth,DAAS_9_35,DAAS,9,,,,2020-05-01 15:00:01,0.38,0.38,171.78,0.86,3.0,88.22583118915794,81.52266700041639,-4.27325138835117,1203,868,1247,871,1321,1086,1540,1102,300.0,DAAS_9_35_24.jpeg,True
images/DAAS_9_35_25.jpeg,2048,2448,earth_studio,LARD_test_synth,DAAS_9_35,DAAS,9,,,,2020-07-01 14:00:01,0.37,0.37,173.58,-0.31,3.07,85.66615176674003,87.98099337793185,-7.131749835811672,1257,1261,1301,1267,1061,1451,1282,1479,300.0,DAAS_9_35_25.jpeg,True
images/DAAS_9_35_26.jpeg,2048,2448,earth_studio,LARD_test_synth,DAAS_9_35,DAAS,9,,,,2020-06-01 13:01:01,0.35,0.35,149.45,0.25,2.73,76.83013894073905,89.80800900063103,3.370637348693495,1861,1323,1815,1325,2042,1513,1798,1524,300.0,DAAS_9_35_26.jpeg,True
images/DAAS_9_35_27.jpeg,2048,2448,earth_studio,LARD_test_synth,DAAS_9_35,DAAS,9,,,,2020-05-01 14:01:01,0.3,0.3,125.37,0.03,2.53,84.94699208812591,85.53033293805548,2.673247920004376,1347,1093,1302,1095,1479,1282,1206,1294,300.0,DAAS_9_35_27.jpeg,True
images/DAAS_9_35_28.jpeg,2048,2448,earth_studio,LARD_test_synth,DAAS_9_35,DAAS,9,,,,2020-05-01 13:00:01,0.11,0.11,93.86,0.57,3.19,89.07519974723996,85.83111226050995,-12.19470297668452,1146,1089,1196,1099,1204,1544,1909,1693,300.0,DAAS_9_35_28.jpeg,True
images/EDDV_09L_35_02.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-08-01 14:01:01,2.03,2.03,422.49,-1.2,1.82,97.50872275164244,83.518733920888,4.789287334110403,1409,1128,1387,1129,1363,1185,1323,1188,300.0,EDDV_09L_35_02.jpeg,True
images/EDDV_09L_35_03.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-07-01 14:00:01,1.98,1.97,641.32,0.33,2.82,95.03607045394692,84.38390144518817,9.27049044079088,1543,1249,1566,1250,1549,1334,1591,1335,300.0,EDDV_09L_35_03.jpeg,True
images/EDDV_09L_35_04.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-06-01 15:01:01,1.93,1.93,570.7,-1.27,2.57,88.1800784933711,85.83638035201366,4.304965884129017,1155,1108,1132,1109,1103,1189,1061,1191,300.0,EDDV_09L_35_04.jpeg,True
images/EDDV_09L_35_05.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-07-01 14:01:01,1.89,1.88,700.54,-0.29,3.22,87.32086842112544,86.98748559953978,-0.7813929021328418,1223,1064,1246,1065,1192,1162,1235,1165,300.0,EDDV_09L_35_05.jpeg,True
images/EDDV_09L_35_06.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-06-01 13:01:01,1.83,1.83,564.63,-0.55,2.67,92.43894102372428,84.80124248336136,2.9443066284565083,1135,1112,1112,1113,1120,1197,1075,1199,300.0,EDDV_09L_35_06.jpeg,True
images/EDDV_09L_35_07.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-04-01 15:01:01,1.75,1.75,859.91,0.86,4.23,92.3101176834847,83.77011575202285,-3.177961477498088,1417,1184,1441,1185,1446,1323,1493,1325,300.0,EDDV_09L_35_07.jpeg,True
images/EDDV_09L_35_08.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-07-01 12:01:01,1.55,1.55,506.29,0.57,2.78,93.49778175904234,84.82786700639575,2.953806041501868,1225,1118,1250,1118,1246,1214,1299,1215,300.0,EDDV_09L_35_08.jpeg,True
images/EDDV_09L_35_09.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-07-01 12:00:01,1.53,1.53,642.25,-1.62,3.58,90.06268112203898,85.08733961679073,-3.2564851809121405,1114,1102,1088,1104,1034,1235,981,1240,300.0,EDDV_09L_35_09.jpeg,True
images/EDDV_09L_35_10.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-05-01 13:00:01,1.49,1.48,415.96,-0.2,2.38,92.89625792366172,85.03864713493341,-0.628076403074747,874,1139,900,1140,844,1223,899,1224,300.0,EDDV_09L_35_10.jpeg,True
images/EDDV_09L_35_11.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-08-01 12:00:01,1.33,1.33,365.09,-0.42,2.31,92.6643606946337,84.21066861020363,5.382528047260672,1224,1148,1252,1148,1174,1233,1235,1235,300.0,EDDV_09L_35_11.jpeg,True
images/EDDV_09L_35_12.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-07-01 12:00:01,1.19,1.18,402.75,1.44,2.82,98.08258597853126,85.78998159609401,-1.5929949373800414,1233,1337,1262,1337,1332,1451,1401,1453,300.0,EDDV_09L_35_12.jpeg,True
images/EDDV_09L_35_13.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-06-01 15:01:01,1.18,1.17,374.78,-0.34,2.64,91.96387276590512,85.87378406604415,-1.4279434540886846,1111,922,1140,925,1051,1024,1121,1031,300.0,EDDV_09L_35_13.jpeg,True
images/EDDV_09L_35_14.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-08-01 14:01:01,1.14,1.14,398.86,-0.41,2.88,93.5409142004652,88.87589411191632,-1.0993792372819942,1335,1272,1364,1272,1278,1390,1350,1390,300.0,EDDV_09L_35_14.jpeg,True
images/EDDV_09L_35_15.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-07-01 12:01:01,1.09,1.09,471.11,-1.85,3.55,94.55005280671271,82.24922888529606,-6.047159012411877,1059,1268,1029,1269,914,1419,838,1420,300.0,EDDV_09L_35_15.jpeg,True
images/EDDV_09L_35_16.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-06-01 12:01:01,1.06,1.06,378.0,0.54,2.92,90.03045548504008,87.786715695305,-0.0513637790481786,507,1080,538,1081,534,1208,615,1209,300.0,EDDV_09L_35_16.jpeg,True
images/EDDV_09L_35_17.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-07-01 15:01:01,1.0,1.0,341.2,0.42,2.77,93.75963833196003,87.42372024062806,0.6474584189187733,1393,1446,1424,1446,1406,1568,1488,1570,300.0,EDDV_09L_35_17.jpeg,True
images/EDDV_09L_35_18.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-06-01 14:00:01,0.9,0.89,365.3,-1.3,3.26,104.80063607647064,84.8589611958114,-1.3900027152778458,1166,1399,1198,1399,1086,1552,994,1554,300.0,EDDV_09L_35_18.jpeg,True
images/EDDV_09L_35_19.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-08-01 13:00:01,0.84,0.84,350.14,-0.36,3.29,89.80282674631943,90.77111720600573,-1.4002953541876382,510,1145,543,1152,402,1288,503,1307,300.0,EDDV_09L_35_19.jpeg,True
images/EDDV_09L_35_20.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-06-01 15:00:01,0.73,0.73,252.22,0.67,2.66,92.0220604933802,89.90845791434026,1.2254665727214566,1630,1174,1595,1178,1778,1294,1664,1308,300.0,EDDV_09L_35_20.jpeg,True
images/EDDV_09L_35_21.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-05-01 13:01:01,0.49,0.48,234.35,-0.88,3.41,104.12718507112352,88.07516024566732,-11.34819513005244,1087,1106,1049,1109,993,1328,824,1343,300.0,EDDV_09L_35_21.jpeg,True
images/EDDV_09L_35_22.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-04-01 15:01:01,0.46,0.46,176.54,0.54,2.66,86.42508618633447,87.36458069987091,7.335534923918534,596,1141,556,1145,803,1291,624,1310,300.0,EDDV_09L_35_22.jpeg,True
images/EDDV_09L_35_23.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-06-01 12:00:01,0.39,0.39,146.43,0.46,2.5,93.9874199668648,85.12009395872194,5.187395973694766,704,1178,744,1180,729,1353,942,1361,300.0,EDDV_09L_35_23.jpeg,True
images/EDDV_09L_35_24.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-05-01 14:01:01,0.26,0.26,100.95,-0.25,2.24,103.51166627506704,85.12682222586923,5.535728974032551,1593,1025,1550,1026,1639,1215,1323,1221,300.0,EDDV_09L_35_24.jpeg,True
images/EDDV_09L_35_25.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-08-01 13:01:01,0.25,0.25,147.68,-0.09,3.37,101.45592807178777,87.26503023219486,-2.576971361849983,1120,1149,1078,1151,1242,1434,913,1448,300.0,EDDV_09L_35_25.jpeg,True
images/EDDV_09L_35_26.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-06-01 14:01:01,0.15,0.15,96.68,0.15,2.92,86.37533780080635,84.65381754632618,1.548803245148067,1031,1150,1076,1150,1428,1487,875,1488,300.0,EDDV_09L_35_26.jpeg,True
images/EDDV_09L_35_27.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-06-01 12:00:01,0.14,0.14,87.52,-0.23,2.68,94.46152679789532,86.27263657316975,2.34618436245096,1027,1182,983,1187,1175,1483,602,1556,300.0,EDDV_09L_35_27.jpeg,True
images/EDDV_09L_35_28.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_09L_35,EDDV,09L,,,,2020-08-01 14:01:01,0.07,0.06,78.77,-0.32,3.24,95.59297843084742,86.58842368080208,-0.2125201149473738,1359,1084,1312,1086,1513,1735,269,1772,300.0,EDDV_09L_35_28.jpeg,True
images/EDDV_27R_35_06.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-06-01 14:01:01,1.7,1.69,586.52,1.8,2.97,-86.08154074815747,87.0574457079405,2.284859084301241,1332,1180,1355,1183,1411,1289,1460,1295,300.0,EDDV_27R_35_06.jpeg,True
images/EDDV_27R_35_07.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-06-01 14:01:01,1.62,1.61,590.8,0.03,3.13,-97.07096991594752,85.0531341849452,-2.4754718986261346,1148,1110,1173,1111,1129,1216,1181,1217,300.0,EDDV_27R_35_07.jpeg,True
images/EDDV_27R_35_08.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-05-01 15:00:01,1.58,1.58,459.99,0.39,2.48,-71.87619978485664,82.44572561110898,-4.482092271940602,1373,1338,1397,1338,1438,1422,1385,1423,300.0,EDDV_27R_35_08.jpeg,True
images/EDDV_27R_35_09.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-08-01 14:01:01,1.49,1.49,459.62,-1.03,2.61,-89.53378600471156,89.37335346181054,0.7521781856479924,1631,1186,1605,1188,1586,1284,1530,1289,300.0,EDDV_27R_35_09.jpeg,True
images/EDDV_27R_35_10.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-06-01 12:00:01,1.46,1.46,466.13,0.81,2.7,-82.60419484753679,83.88670386553035,4.69958462951397,1312,1134,1286,1136,1393,1222,1336,1228,300.0,EDDV_27R_35_10.jpeg,True
images/EDDV_27R_35_11.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-07-01 14:01:01,1.4,1.4,515.31,0.41,3.1,-90.56234660510312,86.12211283798752,5.961081389423466,1321,1375,1347,1376,1330,1489,1390,1491,300.0,EDDV_27R_35_11.jpeg,True
images/EDDV_27R_35_12.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-05-01 14:01:01,1.22,1.22,481.02,-1.23,3.28,-87.28047467194716,85.70715108171281,-7.492672870323183,1098,1195,1126,1198,965,1313,1033,1319,300.0,EDDV_27R_35_12.jpeg,True
images/EDDV_27R_35_13.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-07-01 13:01:01,1.2,1.2,331.22,0.14,2.29,-86.19435555047934,84.7481432881294,-1.942535563010232,869,1333,841,1334,882,1424,811,1426,300.0,EDDV_27R_35_13.jpeg,True
images/EDDV_27R_35_14.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-07-01 12:00:01,1.1,1.1,413.43,-1.37,3.08,-89.68575182551187,88.95802400603282,1.4846830383303302,1197,1043,1226,1043,1129,1173,1053,1175,300.0,EDDV_27R_35_14.jpeg,True
images/EDDV_27R_35_15.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-06-01 13:00:01,0.97,0.97,367.97,0.91,3.06,-95.17980009628543,87.00606641842313,5.93831262708004,941,1261,910,1262,1064,1395,978,1397,300.0,EDDV_27R_35_15.jpeg,True
images/EDDV_27R_35_16.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-04-01 14:01:01,0.9,0.9,323.87,0.58,2.88,-88.15159138396287,85.5540342084303,5.98082229785458,1005,1126,1036,1126,1038,1260,1131,1260,300.0,EDDV_27R_35_16.jpeg,True
images/EDDV_27R_35_17.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-08-01 15:01:01,0.72,0.72,282.18,-0.41,2.99,-88.84596974242042,89.21975077621866,-1.8159259057733688,813,1081,847,1083,705,1229,822,1237,300.0,EDDV_27R_35_17.jpeg,True
images/EDDV_27R_35_18.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-05-01 12:00:01,0.66,0.66,245.82,0.56,2.82,-86.48571701101194,86.47175372627946,-5.572651673394726,1205,1287,1239,1292,1219,1443,1344,1463,300.0,EDDV_27R_35_18.jpeg,True
images/EDDV_27R_35_19.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-07-01 15:01:01,0.65,0.65,237.82,-1.37,2.76,-81.30744017981863,88.85766449512889,1.8345815023379164,1402,1157,1367,1158,1243,1311,1115,1314,300.0,EDDV_27R_35_19.jpeg,True
images/EDDV_27R_35_20.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-07-01 13:00:01,0.62,0.62,213.3,-1.88,2.57,-88.58685958408121,83.86536539621433,1.1230510371288092,1815,1162,1851,1166,1445,1259,1578,1277,300.0,EDDV_27R_35_20.jpeg,True
images/EDDV_27R_35_21.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-07-01 15:01:01,0.53,0.53,167.3,0.19,2.27,-81.49569925937335,87.55196206151224,0.9494912539631012,1493,917,1530,918,1465,1054,1624,1055,300.0,EDDV_27R_35_21.jpeg,True
images/EDDV_27R_35_22.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-05-01 15:01:01,0.46,0.46,205.31,0.2,3.09,-83.36396453622947,85.51371337180176,-0.5302434724057379,1415,1097,1453,1097,1384,1294,1565,1296,300.0,EDDV_27R_35_22.jpeg,True
images/EDDV_27R_35_23.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-08-01 12:00:01,0.42,0.42,163.2,0.65,2.62,-80.89727269078125,85.31697382322378,-4.245994289852889,1042,1026,1080,1027,1111,1202,1308,1205,300.0,EDDV_27R_35_23.jpeg,True
images/EDDV_27R_35_24.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-06-01 15:00:01,0.42,0.42,192.92,0.22,3.11,-86.7114071866776,88.43693213746515,-9.234208766776971,1165,1290,1203,1293,1119,1493,1316,1510,300.0,EDDV_27R_35_24.jpeg,True
images/EDDV_27R_35_25.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-05-01 13:01:01,0.31,0.31,152.22,-0.84,3.01,-91.48730726768387,86.32017327492406,1.688441919689817,1522,1215,1482,1217,1378,1451,1113,1459,300.0,EDDV_27R_35_25.jpeg,True
images/EDDV_27R_35_26.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-08-01 12:00:01,0.31,0.31,165.04,0.3,3.28,-98.94946481839742,85.22623680620805,-6.796366919217767,1046,1096,1006,1099,1271,1336,1002,1354,300.0,EDDV_27R_35_26.jpeg,True
images/EDDV_27R_35_27.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-04-01 15:01:01,0.25,0.25,127.12,-0.13,2.87,-91.9823063378072,82.45534026876696,-0.1304604737015266,921,1178,879,1179,1021,1422,687,1431,300.0,EDDV_27R_35_27.jpeg,True
images/EDDV_27R_35_28.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-05-01 15:01:01,0.24,0.24,115.73,0.58,2.69,-90.6774070315356,85.25396561894676,-0.504924310617148,1387,949,1429,953,1447,1194,1794,1227,300.0,EDDV_27R_35_28.jpeg,True
images/EDDV_27R_35_30.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-04-01 15:01:01,0.11,0.11,86.39,-0.06,3.01,-86.45323163941875,88.65489485228139,-5.098400373106211,1250,958,1295,959,816,1376,1596,1393,300.0,EDDV_27R_35_30.jpeg,True
images/EDDV_27R_35_31.jpeg,2048,2448,earth_studio,LARD_test_synth,EDDV_27R_35,EDDV,27R,,,,2020-04-01 13:00:01,0.1,0.1,81.48,-0.36,2.94,-92.9241504385298,87.62519735111152,1.975642145340879,1010,1379,965,1386,1123,1812,255,1958,300.0,EDDV_27R_35_31.jpeg,True
images/EHAM_18R_35_00.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-08-01 14:00:01,2.82,2.81,1118.22,-1.39,3.54,-172.89591154965353,89.05040711698744,-3.328041059048343,896,1385,919,1386,830,1472,869,1474,300.0,EHAM_18R_35_00.jpeg,True
images/EHAM_18R_35_01.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-04-01 15:00:01,2.79,2.78,1005.94,-1.31,3.21,-177.69607375900785,85.53229814327248,9.50986052832161,1191,1185,1168,1189,1163,1273,1124,1280,300.0,EHAM_18R_35_01.jpeg,True
images/EHAM_18R_35_02.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-08-01 14:01:01,2.76,2.76,800.26,-0.95,2.58,-170.82396622626453,85.98949129994028,3.8825908685773913,816,1213,792,1215,792,1282,752,1285,300.0,EHAM_18R_35_02.jpeg,True
images/EHAM_18R_35_03.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-05-01 12:01:01,2.72,2.72,1025.79,-0.37,3.35,-176.76065964948276,85.6700234626742,-7.491354215661862,1246,1196,1269,1199,1241,1283,1281,1288,300.0,EHAM_18R_35_03.jpeg,True
images/EHAM_18R_35_04.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-07-01 15:00:01,2.66,2.66,972.56,0.99,3.24,-171.58601876190338,82.98980045007067,-0.0653910542086593,955,1029,979,1029,987,1115,1028,1115,300.0,EHAM_18R_35_04.jpeg,True
images/EHAM_18R_35_05.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-06-01 12:01:01,2.47,2.46,838.25,-2.48,3.01,-181.8849957278937,84.47474819722028,-0.1851824625854825,1374,1107,1399,1107,1257,1189,1301,1189,300.0,EHAM_18R_35_05.jpeg,True
images/EHAM_18R_35_06.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-05-01 13:01:01,2.33,2.32,803.78,0.89,3.04,-172.38730963048272,86.41319460987624,-8.922946504893945,1016,1187,1042,1191,1033,1277,1079,1284,300.0,EHAM_18R_35_06.jpeg,True
images/EHAM_18R_35_07.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-06-01 14:01:01,2.3,2.3,731.18,1.73,2.8,-179.79011577577575,84.13519260584027,-4.329365073927927,1503,1096,1529,1098,1565,1182,1613,1186,300.0,EHAM_18R_35_07.jpeg,True
images/EHAM_18R_35_08.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-07-01 14:01:01,2.3,2.29,932.03,-1.13,3.57,-169.3226126334322,88.197850111939,-0.7178156436107791,698,1339,725,1339,633,1443,682,1443,300.0,EHAM_18R_35_08.jpeg,True
images/EHAM_18R_35_09.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-06-01 13:01:01,2.11,2.1,676.72,-0.48,2.81,-171.09501589763173,86.23381816741862,0.3486305141199209,841,1200,869,1200,858,1286,806,1287,300.0,EHAM_18R_35_09.jpeg,True
images/EHAM_18R_35_10.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-05-01 12:01:01,2.09,2.09,625.42,1.23,2.62,-175.02926254950398,85.39655636292665,-0.7086518133391289,1175,1140,1202,1140,1224,1221,1276,1221,300.0,EHAM_18R_35_10.jpeg,True
images/EHAM_18R_35_11.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-07-01 15:01:01,1.67,1.67,618.6,-0.19,3.18,-180.8342980585356,86.26020421863353,5.810280738285271,1475,1175,1444,1178,1515,1283,1450,1289,300.0,EHAM_18R_35_11.jpeg,True
images/EHAM_18R_35_12.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-04-01 14:01:01,1.64,1.64,573.32,-0.62,2.99,-178.58683427081715,86.92368014937892,5.0471494250028615,1301,1227,1271,1229,1289,1333,1223,1339,300.0,EHAM_18R_35_12.jpeg,True
images/EHAM_18R_35_13.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-04-01 12:01:01,1.59,1.59,397.91,-0.86,2.14,-172.7420549495403,83.18405837827684,-4.101239814908716,942,963,973,965,861,1035,930,1040,300.0,EHAM_18R_35_13.jpeg,True
images/EHAM_18R_35_14.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-08-01 12:01:01,1.51,1.5,571.99,0.92,3.23,-168.98046615347073,87.58267870776098,-1.6873535942762623,792,1264,825,1265,834,1385,907,1387,300.0,EHAM_18R_35_14.jpeg,True
images/EHAM_18R_35_15.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-06-01 14:01:01,1.47,1.46,376.29,-1.26,2.18,-177.3072135644336,87.82810340593255,-5.074499150609095,1173,1255,1205,1258,1056,1326,1130,1333,300.0,EHAM_18R_35_15.jpeg,True
images/EHAM_18R_35_16.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-06-01 13:00:01,1.35,1.34,460.85,1.17,2.88,-176.07718379773138,83.43615944274505,2.14720983764471,1249,1014,1215,1015,1367,1122,1286,1125,300.0,EHAM_18R_35_16.jpeg,True
images/EHAM_18R_35_17.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-08-01 13:01:01,1.16,1.16,389.13,-2.01,2.77,-170.9312682929352,86.84021894825153,8.365745038504663,768,1275,732,1281,635,1415,539,1430,300.0,EHAM_18R_35_17.jpeg,True
images/EHAM_18R_35_18.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-08-01 12:01:01,1.14,1.14,454.68,0.49,3.3,-181.8344030951548,83.82074276180278,-0.2376393049870863,1533,1043,1569,1044,1546,1185,1643,1186,300.0,EHAM_18R_35_18.jpeg,True
images/EHAM_18R_35_19.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-07-01 12:01:01,1.02,1.01,330.72,1.42,2.64,-175.70758803944324,87.87114447171979,-1.952598789587895,1218,1262,1255,1263,1322,1385,1429,1388,300.0,EHAM_18R_35_19.jpeg,True
images/EHAM_18R_35_20.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-06-01 15:01:01,0.98,0.98,404.59,-0.77,3.32,-174.45098912639082,88.53198850855155,7.358394259067492,1061,1338,1023,1343,1036,1495,926,1509,300.0,EHAM_18R_35_20.jpeg,True
images/EHAM_18R_35_21.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-05-01 12:01:01,0.88,0.88,245.5,-1.01,2.22,-175.22975059402674,86.21371405620097,2.1267325035488978,1088,1155,1049,1156,1016,1265,892,1269,300.0,EHAM_18R_35_21.jpeg,True
images/EHAM_18R_35_22.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-08-01 12:00:01,0.81,0.81,308.66,-0.71,2.99,-176.508687164527,85.75272064843159,2.1049819413123645,1180,1138,1140,1140,1143,1290,1008,1294,300.0,EHAM_18R_35_22.jpeg,True
images/EHAM_18R_35_23.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-07-01 14:00:01,0.79,0.79,267.57,-0.11,2.65,-170.42308998666326,81.94842810296569,-1.4309612558762104,823,891,865,892,757,1027,898,1030,300.0,EHAM_18R_35_23.jpeg,True
images/EHAM_18R_35_24.jpeg,2048,2448,earth_studio,LARD_test_synth,EHAM_18R_35,EHAM,18R,,,,2020-08-01 13:00:01,0.56,0.56,208.6,0.92,2.72,-183.4894267493433,84.02842868540796,0.4800051462785787,1648,1014,1693,1014,1741,1177,1941,1177,300.0,EHAM_18R_35_24.jpeg,True
